branch_id,day,metric,p10,p50,p90,mean,standard_deviation
integrated_response,14,life_satisfaction,0.15242669620744664,0.1528602237864005,0.15329375136535434,0.1528602237864005,0.0005419094736923147
integrated_response,14,government_trust,0.4396891355521215,0.4404181296814659,0.4411471238108103,0.4404181296814659,0.0009112426616804947
integrated_response,14,economic_confidence,0.3836756909163868,0.3838058235275479,0.38393595613870896,0.3838058235275479,0.0001626657639513529
integrated_response,14,consumption_index,0.2229420830559838,0.2229934769222428,0.2230448707885018,0.2229934769222428,6.42423328237468e-05
integrated_response,14,employment_rate,0.9306911480585711,0.930797769658327,0.9309043912580829,0.930797769658327,0.0001332769996948424
integrated_response,14,congestion_index,0.7854801948472577,0.7907926270162906,0.7961050591853234,0.7907926270162906,0.006640540211291068
integrated_response,14,health_system_load,1.0786462235390515,1.0850804063996977,1.091514589260344,1.0850804063996977,0.00804272857580779
integrated_response,14,rumor_belief,0.002409985224603798,0.00244575566279797,0.002481526100992142,0.00244575566279797,4.4713047742714774e-05
integrated_response,14,stress,0.5124086728145427,0.5138314911335959,0.5152543094526493,0.5138314911335959,0.0017785228988165813
integrated_response,14,commute_minutes,25.20818892717107,25.32235093431297,25.43651294145487,25.32235093431297,0.1427025089273748
integrated_response,14,organization_vitality,0.861843462520644,0.8622021312519775,0.862560799983311,0.8622021312519775,0.00044833591416693075
integrated_response,14,public_service_reliability,0.8268020602846775,0.8268085845156177,0.8268151087465578,0.8268085845156177,8.15528867514903e-06
integrated_response,14,policy_cost_100m_cny,27.452421652421652,27.452421652421652,27.452421652421652,27.452421652421652,0.0
integrated_response,15,life_satisfaction,0.13058201123409174,0.13083231937096476,0.13108262750783778,0.13083231937096476,0.000312885171091265
integrated_response,15,government_trust,0.4270727318834194,0.4276367817211718,0.42820083155892424,0.4276367817211718,0.0007050622971905285
integrated_response,15,economic_confidence,0.3740551275281459,0.37406542675673704,0.3740757259853281,0.37406542675673704,1.287403573888013e-05
integrated_response,15,consumption_index,0.2093728803039222,0.20943342585113844,0.20949397139835466,0.20943342585113844,7.568193402028578e-05
