branch_id,day,metric,p10,p50,p90,mean,standard_deviation
mobility_support,30,public_service_reliability,0.8223543000805043,0.8227723421385358,0.8230200427559723,0.822734989865848,0.0002807221140507342
mobility_support,30,policy_cost_100m_cny,5.600000000000002,5.600000000000002,5.600000000000002,5.600000000000002,0.0
integrated_response,0,life_satisfaction,0.5103545770599628,0.5103545770599628,0.5103545770599628,0.5103545770599628,0.0
integrated_response,0,government_trust,0.6682615245131996,0.6682615245131996,0.6682615245131996,0.6682615245131996,0.0
integrated_response,0,economic_confidence,0.5759828994374739,0.5764833875307158,0.5769860767897275,0.5764976379827953,0.0003768864047516713
integrated_response,0,consumption_index,0.6663902683408442,0.6665554028466697,0.666667855585873,0.6665481133195554,0.00011088078360404563
integrated_response,0,employment_rate,0.9331979986894058,0.9331979986894058,0.9331979986894058,0.9331979986894058,0.0
integrated_response,0,congestion_index,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.0
integrated_response,0,health_system_load,0.65,0.65,0.65,0.65,0.0
integrated_response,0,rumor_belief,0.13914500403892519,0.14005870516812735,0.14088480508281875,0.13997046889726802,0.0007061259557470547
integrated_response,0,stress,0.38359994443479006,0.38387967780121146,0.3840472733036035,0.3838419745076226,0.00019033547173930105
integrated_response,0,commute_minutes,23.75918456418818,23.75918456418818,23.75918456418818,23.75918456418818,0.0
integrated_response,0,organization_vitality,0.8188504501514056,0.8199462369390556,0.8213029344590558,0.8201119785202848,0.0010210328193908968
integrated_response,0,public_service_reliability,0.8391770682109375,0.8399226591678712,0.8407842180083043,0.8400204890842555,0.0007596799555341082
integrated_response,0,policy_cost_100m_cny,0.0,0.0,0.0,0.0,0.0
integrated_response,1,life_satisfaction,0.4797487535498147,0.47978607231123105,0.47981511109804326,0.4797842805614305,2.805663819978207e-05
integrated_response,1,government_trust,0.6438569606029084,0.6438796242838595,0.6439419922626265,0.6438905242055537,3.7364375127288854e-05
integrated_response,1,economic_confidence,0.5576550203683452,0.5581288443356696,0.5586049493408843,0.5581422894023789,0.0003565645123988655
integrated_response,1,consumption_index,0.596900139975125,0.5971048195233061,0.5972465697256849,0.5970973770887076,0.00013867959263054233
integrated_response,1,employment_rate,0.9331902383785428,0.9332091228067341,0.9332163097436527,0.9332051582114109,1.285761332591532e-05
integrated_response,1,congestion_index,0.7555874848545213,0.7563561197752043,0.7579171522131526,0.7566960016119482,0.0015337427382889279
integrated_response,1,health_system_load,0.6795412663313612,0.6819241192109022,0.6824052369226914,0.6814427253622091,0.001174971063191352
integrated_response,1,rumor_belief,0.1104332306653335,0.11114705748301312,0.1118395028625974,0.11109001894077941,0.0005591579984054334
